Code,SOC ,Aspect,Clay fraction,DEM,Year,"Slope length 
factor","Valley bottom
flatness index",Sand fraction,Silt fraction,Slope,"Soil parent
material","Terrain roughness
index","Topographic wetness
index",Curvature,Longitude,Latitude,NDVI,NPP,"Annual mean
temperature","Annual mean
precipitation","Annual
evapotranspiration","Surface solar
radiation","Nighttime landsurface
temperature","Daytime land surface
temperature",OC Emissions,NOx Emissions,NH3 Emissions,CO Emissions,BC Emissions,Population density,GDP,"Distance from the
railway","Distance from the
road","Nighttime light
index",CO2 Emissions,Land use,Total nitrogen,pH,"Cation exchange
capacity",Bulk density
S4330,3.92,30.68899918,43,1314,2011,109,0.033771,24,33,21.13509941,104,29.89979935,0,0.024691399,105.93,26.18,0.9237,970.7999878,14.94169998,939.2470093,811.6669922,127770000,24.05200005,24.05200005,1649.040039,3706.159912,1949.27002,72324.39844,955.7709961,22,661.03302,4472.140137,1414.209961,705,78043.20313,5,3014,57,197,114
S4331,6.3333,125.6650009,12,2437,2009,0,0.00000893,73,15,15.78909969,40,16.98819923,16,0.024691399,106.25,35.55,0.8557,538.2000122,4.466670036,494.8909912,610.5650024,146164000,11.8835001,11.8835001,181.9730072,815.2349854,821.2360229,8649.929688,92.3660965,5,60.0591011,14560.2002,3000,6,2620.23999,5,3562,75,230,121
S4332,8.2189,163.6439972,12,2550,2009,0,0,73,15,27.39640045,40,33.49330139,16,0.024691399,106.21,35.48,0.8157,494.2000122,3.733330011,507.8940125,587.1459961,146647008,11.85820007,11.85820007,342.1740112,593.9110107,974.8909912,11997.5,134.628006,28,84.19920349,23769.69922,9848.860352,1,2620.23999,5,3620,71,223,118
S4333,0.7307,209.9909973,14,1189,2012,158,0.00000033,54,32,15.27210045,97,15.65890026,-2,0.024691399,109.11,36.89,0.7309,327.3999939,9.625,526.1680298,632.1890259,164263008,17.38170052,17.38170052,104.5410004,165.7180023,267.0639954,3055.76001,59.90819931,31,273.677002,22627.40039,5099.02002,1573,42508.30078,5,1518,83,188,125
S4334,2.5397,159.4440002,29,79,2010,0,3.59590006,33,38,1.322829962,219,2.645750046,1,0.024691399,115.0667,26.7333,0.7623,363.1000061,18.64999962,1821.550049,928.6220093,142620992,23.8185997,23.8185997,307.677002,611.5380249,1517.579956,9905.389648,123.9339981,15,257.1109924,9000,4242.640137,2,12673.7998,5,1872,54,187,122
S4337,7.1479,296.2520142,22,4639,2011,240,0,47,31,28.94179916,199,34.65539932,16,0.123457,93.53,29.35,0.5607,135.1000061,-1.975000024,619.9219971,469.2529907,150107008,8.254440308,8.254440308,1.101340055,1.471699953,27.81760025,14.50139999,0.277507991,0,12.47539997,17000,58694.10156,1,97.0994034,5,3742,68,159,108
S4338,1.4648,251.2810059,14,1245,2007,121,0.011989,54,32,9.795289993,93,8.602330208,0,0.123457,109.5392,36.5192,0.6546,292.2999878,10.7166996,623.9260254,592.9489746,165366000,18.9666996,18.9666996,207,1814.790039,392.0629883,12465.7002,152.3919983,92,224.0709991,6000,6000,1289,3346.120117,5,1812,81,194,128
S4339,2.1482,92.7263031,29,1268,2007,0,0.00000983,33,38,3.252110004,93,11.13549995,16,0.123457,109.5112,36.4982,0.5935,290,10.74170017,625.2579956,592.9489746,166476000,18.6189003,18.6189003,164.9660034,510.4460144,326.7810059,6795.120117,115.0130005,10,181.7350006,4000,4000,476,3346.120117,5,1926,81,187,130
S4340,2.6778,210.4660034,29,1199,2007,0,0.00010694,33,38,23.09560013,93,27.56080055,16,0.123457,109.5252,36.5258,0.6406,293,10.89999962,617.0050049,592.9489746,165366000,18.92569923,18.92569923,207,1814.790039,392.0629883,12465.7002,152.3919983,65,244.4680023,5000,5000,692,3346.120117,5,1859,81,198,128
S4341,2.9008,348.4909973,14,1201,2007,117,0.00124285,54,32,16.95000076,93,18.23180008,0,0.123457,109.5367,36.5156,0.591,288.8999939,10.75829983,623.9260254,592.9489746,165366000,18.9666996,18.9666996,207,1814.790039,392.0629883,12465.7002,152.3919983,29,224.0709991,6000,6000,943,3346.120117,5,1812,81,194,128
S4342,4.9723,282.4500122,14,1298,2007,0,0.0391162,54,32,12.0309,92,16.43169975,1,0.037037,109.5197,36.4697,0.5748,316.2999878,10.38329983,629.3709717,592.9489746,166476000,18.37310028,18.37310028,164.9660034,510.4460144,326.7810059,6795.120117,115.0130005,118,166.1239929,5000,3605.550049,343,55188.60156,5,2349,78,194,127
S4343,6.1275,24.98399925,14,1203,2007,23,0.04349,54,32,15.89449978,92,23.19479942,16,0.037037,109.5457,36.4847,0.6167,315.7999878,10.64999962,626.4660034,592.9489746,166476000,18.85740089,18.85740089,164.9660034,510.4460144,326.7810059,6795.120117,115.0130005,12,161.8710022,7000,7000,306,3346.120117,5,2029,80,198,128
S4344,4.1535,135,43,1013,2011,146,0.83586597,24,33,6.973229885,176,8.12403965,-2,0.037037,106.82,26.65,0.6814,591.5,15.61670017,835.3619995,759.4240112,125644000,27.06649971,27.06649971,1743.069946,9495.660156,1266.48999,107276,1285.969971,148,2265.439941,0,4242.640137,2509,65927.10156,5,2719,61,185,120
S4345,0.1674,-1,4,1384,2011,167,6.55179977,93,3,0,100,0.447214007,16,0.037037,100.1333,39.35,0.339,180.1999969,8.216670036,121.2109985,188.5119934,166419008,21.59469986,21.59469986,236.4889984,8462.959961,1751.689941,23445.59961,107.9319992,65,208.0330048,21587,21840.30078,131,6699.049805,5,1291,84,168,147
S4346,4.6296,135,37,3,2010,1,5.92562008,24,39,0.218995005,181,1.095450044,16,0.037037,119.9,30.9167,0.7941,488,16.27499962,1355.22998,990.2470093,146622000,21.5468998,21.5468998,371.2030029,10829.59961,2901.840088,53351.39844,372.5710144,1313,1880.76001,3162.280029,5000,822,47193.60156,5,2823,67,165,115
S4347,2.6405,44.49739838,14,2134,2003,0,0.00105756,54,32,12.29119968,92,15.06649971,0,0.037037,104.65,35.56,0.4362,207.6999969,6.25,552.9819946,504.0150146,150796000,19.06220055,21.29669952,311.8190002,755.7509766,1245.699951,12553.5,142.4219971,358,48.49649811,2000,1000,646,24989.69922,5,2382,80,225,124
S4349,4.01,154.9830017,25,1027,2005,31,0.00004065,45,30,19.69239998,7,22.16749954,16,0.037037,109.24,30.41,0.8379,632.5999756,12.95829964,1297.119995,717.6680298,122964000,20.78170013,20.78170013,155.4259949,238.8070068,601.5150146,4346.740234,54.09569931,191,102.086998,4000,20615.5,0,6114.689941,5,3828,61,211,117
S4350,5.2667,18.43490028,43,58,2004,47,1.50705004,28,29,4.155059814,216,5.603569984,-2,0.037037,113.7833,22.95,0.7888,450.7999878,22.51670074,1554.97998,1138.130005,167524000,27.82209969,27.82209969,1192,41866.10156,1316.459961,186251,1241.040039,65,6141.109863,5000,2236.070068,6014,431579,5,3379,52,151,117
S4353,1.48,44.09540176,14,1296,2009,163,0.00000007,54,32,19.95870018,92,24.17440033,16,0.037037,109.5713,36.5128,0.6846,402.1000061,10.48330021,566.1849976,551.3969727,164420000,18.21879959,18.21879959,187.3200073,909.2960205,391.7520142,9600.429688,111.9369965,45,369.0939941,9000,9000,2765,3035.629883,5,2317,78,185,125
S4354,2.9,43.4518013,14,1165,2009,65,0.00037786,54,32,15.7986002,92,20.12459946,16,0.037037,109.4883,36.5034,0.6813,377.5,10.61670017,559.0969849,540.8389893,163468992,19.18350029,19.18350029,93.8164978,643.2080078,367.9190063,6342.899902,71.75669861,45,309.2990112,2000,2000,979,3035.629883,5,1815,82,188,127
S4355,4.76,116.6179962,43,456,2010,0,0,24,33,33.20489883,104,39.21730042,1,0.037037,107.95,24.9167,0.8645,1044.400024,18.60829926,1489.280029,952.8610229,126273000,23.49370003,23.49370003,23.42399979,14.84420013,63.24639893,613.2150269,7.789110184,10,65.77619934,8062.259766,19416.5,6,10682.09961,5,2742,59,177,118
S4356,0.8014,90,24,1109,2005,0,5.98841,43,33,0.309704006,187,2.144759893,4,0.074074097,106.2196,38.4743,0.2391,101,9.366669655,84.0510025,184.5390015,169208992,21.09119987,21.09119987,726.4470215,9418.370117,1889.349976,135889,745.625,1460,3272.350098,4000,6324.560059,5904,1493250.0000000,5,995.0739746,84.60739899,157.5480042,145
S4360,6.59,289.2200012,22,1562,2011,0,0.00000001,49,29,17.32710075,13,20.81830025,0,0.024691399,116.43,41.14,0.8844,506.2999878,5.599999905,495.7160034,532.9349976,164715008,10.94709969,10.94709969,17.37080002,51.50650024,93.8219986,603.6640015,8.606169701,0,65.8125,7810.25,29154.80078,0,1187.540039,5,3483,68,157,111
S4361,5.876,353.2900085,23,758,2009,0,0.00178478,43,34,15.51340008,142,18.30850029,0,0.024691399,117.14,41.26,0.6876,490.3999939,8.058329582,345.0039978,523.0889893,158407008,16.68390083,16.68390083,80.8266983,217.6580048,404.5669861,2719.25,42.89640045,56,54.68460083,20000,1000,44,19342.40039,5,1934,76,185,122
S4362,1.842,204.4440002,22,1649,2010-2012,43,0.00077472,49,29,3.736900091,13,9.32738018,16,-0.098765403,117.44,42.27,0.8972,474.7333374,1.33611232,516.8493449,555.7026571,151191333.3,8.919260343,8.919260343,27.3835996,74.93539937,107.2813339,971.2130127,12.7372001,1,56.2198995,57314.89844,41725.30078,25,337.3550008,5,4598,68,215,110
S4363,8.5304,18.43490028,27,312,2011,0,0.63548797,45,28,4.155059814,126,4.58258009,0,-0.0123457,129.1927,46.934,0.8854,480.2000122,2.241669893,591.8300171,566.8280029,132242000,6.014999866,6.014999866,1.222370028,68.8470993,8.281780243,260.9289856,1.944790006,4,89.53109741,11661.90039,63198.10156,0,169.0850067,5,5922,61,258,111
S4364,2.888,231.1239929,8,4480,2009,12,0.00000026,80,12,24.12479973,213,26.08449936,2,-0.037037,103.4753,31.6764,0.5371,150.3000031,-3.049999952,1106.339966,554.7260132,120550000,8.630970001,8.630970001,44.3586998,121.5419998,132.4960022,1759.98999,18.01180077,7,21.06119919,30413.80078,14142.09961,12,85.1718979,5,5795,61,284,103
S4365,3.589,265.8099976,22,3061,2009,198,0,49,29,36.49459839,13,43.11149979,-1,0.049382702,103.5525,31.6625,0.9389,767.0999756,4.849999905,983.3150024,577.8770142,116754000,11.17990017,11.17990017,44.3586998,121.5419998,132.4960022,1759.98999,18.01180077,5,65.48480225,26907.19922,13341.7002,5,85.1718979,5,5290,54,244,112
S4366,4.618,126.0149994,21,3023,2009,147,0.00000001,47,32,24.35880089,13,29.00690079,0,-0.037037,103.5078,31.5808,0.8643,794.4000244,8.350000381,926.0130005,546.8330078,120332000,17.01379967,17.01379967,44.3586998,121.5419998,132.4960022,1759.98999,18.01180077,3,60.51639938,37443.30078,2000,17,13060.09961,5,5174,57,301,118
S4367,4.897,56.19309998,22,3010,2009,58,0,49,29,28.86919975,13,32.42839813,1,0.061728399,103.5222,31.8047,0.8856,869.0999756,8.324999809,957.0009766,567.9550171,117508000,12.12919998,12.12919998,19.33370018,132.1100006,62.33549881,1272.130005,9.580140114,12,25.02890015,18357.59961,29017.19922,1,2736.969971,5,5560,56,258,110
S4368,0.2351,225,12,1114,2008,145,2.3203001,56,32,1.204300046,146,1.673320055,16,0.0123457,106.8317,39.69,0.2057,131.4570007,8.841670036,215.5059967,211.8280029,163800992,20.53100014,20.53100014,468.5140076,22257.5,531.4539795,80279.10156,595.1010132,323,5856.75,2828.429932,2236.070068,6031,83222.79688,5,939.4680176,83.1344986,142.901001,144
S4369,3.8002,133.6569977,21,1816,2007,17,0,47,32,26.07600021,30,31.41020012,2,-0.061728399,103.1814,31.4722,0.8747,657.9000244,11.25,830.2329712,543.6569824,136948992,15.83460045,15.83460045,15.81120014,63.12459946,39.70280075,793.3649902,7.471449852,16,18.14620018,65764.70313,0,149,3023.040039,5,5583,59,288,119
S4370,6.9305,315,21,1851,2007,0,0.0592516,47,32,29.90929985,30,36.70690155,0,0.061728399,103.1828,31.4703,0.8747,657.9000244,11.25,830.2329712,543.6569824,136948992,15.83460045,15.83460045,15.81120014,63.12459946,39.70280075,793.3649902,7.471449852,16,18.53389931,65764.70313,0,21,3023.040039,5,5583,59,288,119
S4371,3.7739,351.0270081,5,1656,2007,0,0.00002019,65,30,17.3239994,34,27.34589958,1,-0.0123457,103.6939,31.8428,0.3841,235.3999939,12.4666996,910.7670288,607.3140259,123557000,23.09029961,23.09029961,22.21769905,83.99259949,65.51830292,1067.22998,9.470959663,35,21.16090012,2828.429932,37696.19922,18,9360.519531,5,4997,68,277,130
S4372,4.3682,173.5829926,5,1590,2007,45,0.00049058,65,30,24.10359955,34,30.69199944,1,-0.197531,103.3325,31.5669,0.817,243,13.0333004,839.3480225,567.8029785,135808992,21.25139999,21.25139999,53.5904007,126.2919998,143.3880005,2061.540039,22.42679977,11,19.98500061,48166.39844,0,3,19289.69922,5,4803,62,298,130
S4373,4.3847,302.3139954,5,1620,2007,0,0.00230578,65,30,24.34729958,34,27.8927002,16,0.061728399,103.3192,31.5578,0.7164,531.5,12.70829964,819.0560303,567.8029785,135808992,20.73559952,20.73559952,15.81120014,63.12459946,39.70280075,793.3649902,7.471449852,29,19.64229965,50328.89844,1000,3,19289.69922,5,4669,67,289,131
S4374,4.6632,16.68950081,5,1846,2007,0,0,65,30,37.14720154,34,44.58250046,16,-0.0123457,103.6953,31.8406,0.3841,367.7000122,11.73330021,907.0579834,607.3140259,123557000,20.92569923,20.92569923,22.21769905,83.99259949,65.51830292,1067.22998,9.470959663,35,23.66230011,2828.429932,37696.19922,22,9360.519531,5,4997,68,277,130
S4375,7.5152,206.9660034,21,1570,2007,0,0.00052785,47,32,4.93941021,34,6.082759857,16,0.345678985,103.8467,31.7336,0.7476,670.2000122,11.02499962,943.3619995,620.0560303,121260000,16.32900047,16.32900047,28.28179932,44.20600128,91.38169861,907.257019,9.792200089,110,27.55500031,4123.109863,35609,478,16932.80078,5,5432,59,284,116
S4376,8.9187,80.55799866,21,1728,2007,12,0,47,32,51.38710022,30,76.99349976,2,0.407406986,103.8439,31.7342,0.7476,498.7999878,11.88329983,1025.290039,620.0560303,121260000,16.32900047,16.32900047,28.28179932,44.20600128,91.38169861,907.257019,9.792200089,110,27.55500031,4123.109863,35609,478,16932.80078,5,5432,59,284,116
S4377,0.3561,257.8760071,17,1102,2007,87,0.140561,62,21,10.56949997,56,11.6704998,16,-0.123457,110.3833,38.8167,0.4923,167.5,9.475000381,582.8790283,492.4500122,157296992,19.89830017,19.89830017,149.9400024,393.9519958,289.8540039,6016.549805,111.6740036,92,197.4730072,0,1000,891,1478.119995,5,1219,84,172,127
S4378,4.5902,42.3973999,25,1872,2002,0,2.24643993,38,37,2.410020113,38,2.569050074,16,0.024691399,106.34,35.45,0.5692,436.3999939,7.133329868,525.6339722,716.1810303,150794000,18.35379982,18.35379982,330.553009,613.4390259,815.0499878,13163.40039,144.8280029,67,24.70420074,24331.09961,3162.280029,0,26836.80078,5,2757,79,234,124
S4379,7.4118,267.8789978,43,808,2011,0,0.0035742,24,33,6.25094986,224,12.60949993,0,-0.037037,107.89,25.23,0.8267,961.9000244,16.49169922,1192.790039,930.7839966,136370000,22.19420052,22.19420052,159.2059937,422.6279907,219.3569946,11714.2998,96.40950012,1108,93.69380188,6000,16401.19922,0,1772.839966,5,2746,59,159,118
S4380,3.2026,28.40189934,22,1783,2012,0,0.00000066,49,29,11.71679974,13,17.46999931,16,-0.0123457,111.9091,38.8085,0.7618,393.7999878,1.466670036,612.4879761,631.0629883,155406000,8.14056015,8.14056015,183.1000061,744.5540161,523.7189941,9307.599609,105.3509979,44,92.05729675,13038.40039,10630.09961,0,1527.319946,5,3116,72,229,117
S4381,3.389,71.56500244,22,1838,2012,0,0.00751944,49,29,2.446959972,13,7.602630138,2,0.049382702,111.9076,38.7959,0.7866,407.3999939,0.908333004,612.632019,631.0629883,155644992,7.473330021,7.473330021,183.1000061,744.5540161,523.7189941,9307.599609,105.3509979,49,92.05729675,13601.5,12727.90039,1,1527.319946,5,3834,68,226,113
S4382,4.1355,66.41300201,22,1888,2012,9,0.00014803,49,29,5.976679802,13,14.04990005,16,-0.271605015,111.9057,38.7848,0.7965,457.7999878,0.200000003,615.3200073,631.0629883,155644992,6.82847023,6.82847023,183.1000061,744.5540161,523.7189941,9307.599609,105.3509979,2,82.97119904,13341.7002,13453.59961,0,1527.319946,5,4363,67,219,113
S4383,4.628,48.63290024,12,1747,2012,34,0.039423,70,18,6.879020214,13,8.66024971,1,0.037037,111.9019,38.8157,0.8192,375.3999939,2.058330059,588.927002,631.0629883,155406000,9.340829849,9.340829849,183.1000061,744.5540161,523.7189941,9307.599609,105.3509979,44,82.94360352,13038.40039,10630.09961,1,1527.319946,5,2961,74,231,116
S4384,2.0848,27.89730072,22,294,2009,0,2.88684011,51,27,10.3125,104,11.54990005,16,-0.0123457,111.2167,32.75,0.6736,510.3999939,16.33329964,921.3010254,801.7730103,149591008,21.34530067,21.34530067,232.2019958,349.5759888,935.9840088,7052.799805,92.26670074,285,130.1170044,30479.5,26925.80078,5,14027.5,5,1832,70,198,130
S4386,4.4175,71.07540131,36,77,2000,53,0.82919699,39,25,5.710589886,221,6.148169994,16,-0.333332986,120.0556,30.9242,0.8281,628.7999878,16.27499962,1174.560059,1068.23999,145839008,21.5720005,21.5720005,769.09198,3679.409912,3300.360107,35387.5,366.3080139,173,1369.089966,3162.280029,1000,2159,180747,5,2729,62,162,122
S4387,0.6429,-1,11,466,2004,90,5.94129992,70,19,0,146,0.632456005,-1,-0.864198029,87.89,44.32,0.6793,120.4000015,7.916669846,281.9599915,215.6589966,148102000,17.4659996,17.4659996,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,4,82.61139679,13152.90039,21000,307,7109.330078,5,1485,83,170,139
S4388,0.7088,225,29,473,2004,107,5.86647987,42,29,0.218995005,130,0.774596989,16,-0.358025014,87.88,44.27,0.2384,95.5,7.916669846,283.0100098,215.6589966,148658000,18.23139954,18.23139954,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,10,44.68669891,12000,17029.40039,0,7109.330078,5,1298,84,149,138
S4389,0.7907,206.5650024,11,467,2004,94,5.93837976,70,19,0.346258998,158,1.732049942,16,0.172839999,87.87,44.31,0.5703,94.40000153,7.958330154,283.0190125,215.6589966,148102000,17.87360001,17.87360001,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,7,49.26929855,12041.59961,20000,0,7109.330078,5,1188,84,144,139
S4390,1.0013,0,11,461,2004,72,5.94921017,70,19,0.154853001,158,0.632456005,16,-0.419752985,87.85,44.32,0.3287,82.69999695,8.050000191,283.2829895,220.1040039,148102000,18.07830048,18.07830048,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,1,46.98870087,10198,18000,0,7109.330078,5,1185,85,147,140
S4391,1.4589,335.5559998,24,493,2004,16,4.24837017,51,25,0.935468018,80,1.612450004,16,-1.716050029,87.86,44.21,0.2978,115,8.091670036,284.3999939,256.7160034,149212992,18.53689957,18.53689957,159.9880066,2720.209961,904.5629883,19633.30078,126.0739975,23,21.27070045,10000,10440.2998,0,46776.19922,5,1128,84,134,137
S4392,1.7498,315,12,457,2004,0,5.95833015,56,32,0.218995005,146,0.632456005,-2,0.061728399,87.84,44.34,0.2106,84.90000153,8.133330345,282.7929993,220.1040039,146256000,17.80419922,17.80419922,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,4,70.49970245,11180.2998,18110.80078,0,684.8499756,5,1545,85,160,140
S4393,1.8101,45,11,464,2004,0,5.94639015,70,19,0.328489989,158,1.183220029,16,-1.790120006,87.89,44.33,0.5697,108.6999969,7.941669941,281.70401,215.6589966,148102000,16.60429955,16.60429955,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,7,46.75849915,13341.7002,21000,0,684.8499756,5,1470,83,172,140
S4394,1.8252,270,11,462,2004,0,5.9509902,70,19,0.154853001,158,0.632456005,2,-0.222222,87.89,44.34,0.6645,119.1999969,7.958330154,281.321991,215.6589966,148102000,16.22820091,16.22820091,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,6,72.59140015,13601.5,21023.80078,0,684.8499756,5,1532,83,177,141
S4395,2.3311,71.56500244,11,463,2004,0,5.94315004,70,19,0.244843006,158,0.774596989,-1,0.160494,87.85,44.31,0.449,74.59999847,8.008330345,283.4089966,220.1040039,148102000,18.40010071,18.40010071,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,4,21.27199936,10049.90039,18000,0,7109.330078,5,1188,84,144,140
S4396,1.915,161.5650024,29,467,2004,94,5.91150999,42,29,0.489677995,130,1,16,-0.074074097,87.85,44.28,0.1978,73.09999847,8.091670036,283.9590149,220.1040039,148658000,18.20420074,18.20420074,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,7,21.25200081,10000,18110.80078,0,7109.330078,5,1257,84,137,140
S4397,2.5394,315,11,462,2004,0,5.93801022,70,19,0.328489989,158,1.095450044,2,0.135802001,87.84,44.3,0.2941,61,8.133330345,283.6329956,220.1040039,146256000,18.65369987,18.65369987,27.60580063,85.55200195,197.0670013,1438.589966,16.84760094,6,44.81119919,9000,17000,0,7109.330078,5,1245,87,141,139
S4399,3.7322,79.21569824,16,501,2011,0,0,56,28,36.91030121,97,46.76959991,-2,0.283951014,112.6435,35.2168,0.8086,259.8999939,13.5916996,755.6489868,629.0479736,159728992,16.2140007,16.2140007,948.4069824,45888.10156,4342.899902,100174,842.0960083,17,1338.819946,0,6403.120117,545,64340.69922,5,2611,69,190,124
S4400,0.8104,233.7460022,7,1476,2006,0,1.21191001,80,13,2.878020048,101,3.464099884,16,0.061728399,114.18,41.17,0.6,287.7000122,5.150000095,332.5700073,490.8909912,156490000,15.77429962,15.77429962,139.6609955,315.2179871,773.0910034,139.6609955,61.50120163,9,35.77489853,32557.59961,3605.550049,1,3555.23999,5,2311,81,216,134
S4401,0.9061,165.4660034,15,1160,2006,0,0.866979,61,24,2.158610106,61,2.44949007,0,0.185185,114.01,40.67,0.5429,229.3999939,7.666669846,328.5679932,513.7399902,159778000,19.18110085,19.18110085,96.686203,193.7160034,444.4960022,96.686203,44.79489899,16,75.62329865,12206.59961,0,0,8563.110352,5,1334,82,202,129
S4402,2.0262,326.8890076,18,1508,2006,2,0.0321869,51,31,6.352039814,55,7.211100101,3,0.024691399,113.75,40.74,0.5431,235.1000061,5.733329773,344.2520142,553.2109985,156752992,17.52070045,17.52070045,96.686203,193.7160034,444.4960022,96.686203,44.79489899,14,64.08139801,11180.2998,3605.550049,4,2883.01001,5,1804,81,252,126
